Freq.	V(vo)
5.46088130793530e+002	(-2.44167676386522e+000dB,-4.19994571380012e+001°)
5.47345734893997e+002	(-2.45102221009526e+000dB,-4.20728883946148e+001°)
5.48606235171811e+002	(-2.46039782776040e+000dB,-4.21463783827294e+001°)
5.49869638296672e+002	(-2.46980368338285e+000dB,-4.22199268669534e+001°)
5.51135950953641e+002	(-2.47923984352352e+000dB,-4.22935336112609e+001°)
5.52405179843174e+002	(-2.48870637478240e+000dB,-4.23671983789988e+001°)
5.53677331681158e+002	(-2.49820334379912e+000dB,-4.24409209328949e+001°)
5.54952413198946e+002	(-2.50773081725336e+000dB,-4.25147010350651e+001°)
5.56230431143392e+002	(-2.51728886186546e+000dB,-4.25885384470213e+001°)
5.57511392276889e+002	(-2.52687754439684e+000dB,-4.26624329296794e+001°)
5.58795303377403e+002	(-2.53649693165061e+000dB,-4.27363842433666e+001°)
5.60082171238509e+002	(-2.54614709047210e+000dB,-4.28103921478300e+001°)
5.61372002669426e+002	(-2.55582808774945e+000dB,-4.28844564022439e+001°)
5.62664804495055e+002	(-2.56553999041418e+000dB,-4.29585767652181e+001°)
5.63960583556016e+002	(-2.57528286544183e+000dB,-4.30327529948060e+001°)
5.65259346708681e+002	(-2.58505677985254e+000dB,-4.31069848485127e+001°)
5.66561100825210e+002	(-2.59486180071175e+000dB,-4.31812720833032e+001°)
5.67865852793593e+002	(-2.60469799513080e+000dB,-4.32556144556105e+001°)
5.69173609517678e+002	(-2.61456543026766e+000dB,-4.33300117213441e+001°)
5.70484377917217e+002	(-2.62446417332758e+000dB,-4.34044636358983e+001°)
5.71798164927894e+002	(-2.63439429156385e+000dB,-4.34789699541606e+001°)
5.73114977501366e+002	(-2.64435585227848e+000dB,-4.35535304305200e+001°)
5.74434822605301e+002	(-2.65434892282300e+000dB,-4.36281448188760e+001°)
5.75757707223412e+002	(-2.66437357059919e+000dB,-4.37028128726467e+001°)
5.77083638355495e+002	(-2.67442986305987e+000dB,-4.37775343447778e+001°)
5.78412623017465e+002	(-2.68451786770973e+000dB,-4.38523089877510e+001°)
5.79744668241396e+002	(-2.69463765210615e+000dB,-4.39271365535928e+001°)
5.81079781075555e+002	(-2.70478928386002e+000dB,-4.40020167938839e+001°)
5.82417968584442e+002	(-2.71497283063661e+000dB,-4.40769494597672e+001°)
5.83759237848825e+002	(-2.72518836015646e+000dB,-4.41519343019571e+001°)
5.85103595965778e+002	(-2.73543594019628e+000dB,-4.42269710707488e+001°)
5.86451050048722e+002	(-2.74571563858988e+000dB,-4.43020595160268e+001°)
5.87801607227456e+002	(-2.75602752322909e+000dB,-4.43771993872744e+001°)
5.89155274648201e+002	(-2.76637166206472e+000dB,-4.44523904335824e+001°)
5.90512059473633e+002	(-2.77674812310759e+000dB,-4.45276324036590e+001°)
5.91871968882927e+002	(-2.78715697442945e+000dB,-4.46029250458384e+001°)
5.93235010071786e+002	(-2.79759828416410e+000dB,-4.46782681080902e+001°)
5.94601190252489e+002	(-2.80807212050831e+000dB,-4.47536613380292e+001°)
5.95970516653921e+002	(-2.81857855172304e+000dB,-4.48291044829244e+001°)
5.97342996521616e+002	(-2.82911764613436e+000dB,-4.49045972897086e+001°)
5.98718637117795e+002	(-2.83968947213471e+000dB,-4.49801395049878e+001°)
6.00097445721402e+002	(-2.85029409818389e+000dB,-4.50557308750509e+001°)
6.01479429628144e+002	(-2.86093159281033e+000dB,-4.51313711458796e+001°)
6.02864596150529e+002	(-2.87160202461216e+000dB,-4.52070600631573e+001°)
6.04252952617907e+002	(-2.88230546225849e+000dB,-4.52827973722797e+001°)
6.05644506376505e+002	(-2.89304197449056e+000dB,-4.53585828183640e+001°)
6.07039264789470e+002	(-2.90381163012302e+000dB,-4.54344161462589e+001°)
6.08437235236905e+002	(-2.91461449804516e+000dB,-4.55102971005544e+001°)
6.09838425115906e+002	(-2.92545064722222e+000dB,-4.55862254255922e+001°)
6.11242841840610e+002	(-2.93632014669668e+000dB,-4.56622008654749e+001°)
6.12650492842222e+002	(-2.94722306558960e+000dB,-4.57382231640765e+001°)
6.14061385569065e+002	(-2.95815947310196e+000dB,-4.58142920650526e+001°)
6.15475527486612e+002	(-2.96912943851606e+000dB,-4.58904073118501e+001°)
6.16892926077531e+002	(-2.98013303119687e+000dB,-4.59665686477178e+001°)
6.18313588841721e+002	(-2.99117032059352e+000dB,-4.60427758157162e+001°)
6.19737523296352e+002	(-3.00224137624070e+000dB,-4.61190285587284e+001°)
6.21164736975907e+002	(-3.01334626776014e+000dB,-4.61953266194695e+001°)
6.22595237432219e+002	(-3.02448506486213e+000dB,-4.62716697404979e+001°)
6.24029032234513e+002	(-3.03565783734701e+000dB,-4.63480576642252e+001°)
6.25466128969446e+002	(-3.04686465510673e+000dB,-4.64244901329267e+001°)
6.26906535241145e+002	(-3.05810558812645e+000dB,-4.65009668887520e+001°)
6.28350258671250e+002	(-3.06938070648604e+000dB,-4.65774876737356e+001°)
6.29797306898953e+002	(-3.08069008036183e+000dB,-4.66540522298074e+001°)
6.31247687581040e+002	(-3.09203378002817e+000dB,-4.67306602988033e+001°)
6.32701408391926e+002	(-3.10341187585912e+000dB,-4.68073116224761e+001°)
6.34158477023703e+002	(-3.11482443833016e+000dB,-4.68840059425060e+001°)
6.35618901186177e+002	(-3.12627153801991e+000dB,-4.69607430005115e+001°)
6.37082688606909e+002	(-3.13775324561187e+000dB,-4.70375225380604e+001°)
6.38549847031254e+002	(-3.14926963189622e+000dB,-4.71143442966802e+001°)
6.40020384222407e+002	(-3.16082076777160e+000dB,-4.71912080178695e+001°)
6.41494307961441e+002	(-3.17240672424696e+000dB,-4.72681134431086e+001°)
6.42971626047345e+002	(-3.18402757244339e+000dB,-4.73450603138708e+001°)
6.44452346297071e+002	(-3.19568338359606e+000dB,-4.74220483716331e+001°)
6.45936476545574e+002	(-3.20737422905606e+000dB,-4.74990773578878e+001°)
6.47424024645850e+002	(-3.21910018029240e+000dB,-4.75761470141530e+001°)
6.48914998468981e+002	(-3.23086130889393e+000dB,-4.76532570819843e+001°)
6.50409405904176e+002	(-3.24265768657140e+000dB,-4.77304073029855e+001°)
6.51907254858810e+002	(-3.25448938515943e+000dB,-4.78075974188204e+001°)
6.53408553258473e+002	(-3.26635647661856e+000dB,-4.78848271712237e+001°)
6.54913309047001e+002	(-3.27825903303740e+000dB,-4.79620963020127e+001°)
6.56421530186529e+002	(-3.29019712663462e+000dB,-4.80394045530978e+001°)
6.57933224657526e+002	(-3.30217082976126e+000dB,-4.81167516664954e+001°)
6.59448400458840e+002	(-3.31418021490272e+000dB,-4.81941373843379e+001°)
6.60967065607739e+002	(-3.32622535468110e+000dB,-4.82715614488860e+001°)
6.62489228139956e+002	(-3.33830632185732e+000dB,-4.83490236025399e+001°)
6.64014896109728e+002	(-3.35042318933349e+000dB,-4.84265235878512e+001°)
6.65544077589841e+002	(-3.36257603015509e+000dB,-4.85040611475342e+001°)
6.67076780671672e+002	(-3.37476491751337e+000dB,-4.85816360244774e+001°)
6.68613013465233e+002	(-3.38698992474766e+000dB,-4.86592479617559e+001°)
6.70152784099211e+002	(-3.39925112534776e+000dB,-4.87368967026423e+001°)
6.71696100721013e+002	(-3.41154859295637e+000dB,-4.88145819906189e+001°)
6.73242971496811e+002	(-3.42388240137148e+000dB,-4.88923035693894e+001°)
6.74793404611581e+002	(-3.43625262454894e+000dB,-4.89700611828908e+001°)
6.76347408269150e+002	(-3.44865933660486e+000dB,-4.90478545753050e+001°)
6.77904990692236e+002	(-3.46110261181824e+000dB,-4.91256834910712e+001°)
6.79466160122494e+002	(-3.47358252463347e+000dB,-4.92035476748973e+001°)
6.81030924820561e+002	(-3.48609914966299e+000dB,-4.92814468717722e+001°)
6.82599293066095e+002	(-3.49865256168989e+000dB,-4.93593808269779e+001°)
6.84171273157822e+002	(-3.51124283567059e+000dB,-4.94373492861009e+001°)
6.85746873413581e+002	(-3.52387004673756e+000dB,-4.95153519950453e+001°)
6.87326102170365e+002	(-3.53653427020202e+000dB,-4.95933887000440e+001°)
6.88908967784367e+002	(-3.54923558155676e+000dB,-4.96714591476715e+001°)
6.90495478631024e+002	(-3.56197405647888e+000dB,-4.97495630848554e+001°)
6.92085643105059e+002	(-3.57474977083271e+000dB,-4.98277002588895e+001°)
6.93679469620532e+002	(-3.58756280067259e+000dB,-4.99058704174452e+001°)
6.95276966610875e+002	(-3.60041322224585e+000dB,-4.99840733085843e+001°)
6.96878142528945e+002	(-3.61330111199572e+000dB,-5.00623086807710e+001°)
6.98483005847063e+002	(-3.62622654656432e+000dB,-5.01405762828847e+001°)
7.00091565057064e+002	(-3.63918960279565e+000dB,-5.02188758642317e+001°)
7.01703828670337e+002	(-3.65219035773867e+000dB,-5.02972071745584e+001°)
7.03319805217871e+002	(-3.66522888865036e+000dB,-5.03755699640630e+001°)
7.04939503250306e+002	(-3.67830527299886e+000dB,-5.04539639834084e+001°)
7.06562931337968e+002	(-3.69141958846660e+000dB,-5.05323889837348e+001°)
7.08190098070923e+002	(-3.70457191295352e+000dB,-5.06108447166719e+001°)
7.09821012059019e+002	(-3.71776232458028e+000dB,-5.06893309343515e+001°)
7.11455681931931e+002	(-3.73099090169156e+000dB,-5.07678473894206e+001°)
7.13094116339210e+002	(-3.74425772285932e+000dB,-5.08463938350532e+001°)
7.14736323950322e+002	(-3.75756286688619e+000dB,-5.09249700249638e+001°)
7.16382313454703e+002	(-3.77090641280881e+000dB,-5.10035757134195e+001°)
7.18032093561796e+002	(-3.78428843990127e+000dB,-5.10822106552529e+001°)
7.19685673001104e+002	(-3.79770902767859e+000dB,-5.11608746058750e+001°)
7.21343060522233e+002	(-3.81116825590017e+000dB,-5.12395673212878e+001°)
7.23004264894938e+002	(-3.82466620457334e+000dB,-5.13182885580972e+001°)
7.24669294909170e+002	(-3.83820295395699e+000dB,-5.13970380735258e+001°)
7.26338159375124e+002	(-3.85177858456509e+000dB,-5.14758156254256e+001°)
7.28010867123284e+002	(-3.86539317717044e+000dB,-5.15546209722914e+001°)
7.29687427004467e+002	(-3.87904681280830e+000dB,-5.16334538732730e+001°)
7.31367847889878e+002	(-3.89273957278017e+000dB,-5.17123140881890e+001°)
7.33052138671148e+002	(-3.90647153865752e+000dB,-5.17912013775390e+001°)
7.34740308260385e+002	(-3.92024279228568e+000dB,-5.18701155025171e+001°)
7.36432365590223e+002	(-3.93405341578762e+000dB,-5.19490562250247e+001°)
7.38128319613867e+002	(-3.94790349156791e+000dB,-5.20280233076837e+001°)
7.39828179305138e+002	(-3.96179310231665e+000dB,-5.21070165138496e+001°)
7.41531953658526e+002	(-3.97572233101344e+000dB,-5.21860356076247e+001°)
7.43239651689233e+002	(-3.98969126093144e+000dB,-5.22650803538708e+001°)
7.44951282433223e+002	(-4.00369997564142e+000dB,-5.23441505182230e+001°)
7.46666854947269e+002	(-4.01774855901589e+000dB,-5.24232458671027e+001°)
7.48386378309003e+002	(-4.03183709523324e+000dB,-5.25023661677304e+001°)
7.50109861616958e+002	(-4.04596566878200e+000dB,-5.25815111881399e+001°)
7.51837313990625e+002	(-4.06013436446500e+000dB,-5.26606806971904e+001°)
7.53568744570493e+002	(-4.07434326740375e+000dB,-5.27398744645810e+001°)
7.55304162518103e+002	(-4.08859246304274e+000dB,-5.28190922608633e+001°)
7.57043577016094e+002	(-4.10288203715383e+000dB,-5.28983338574550e+001°)
7.58786997268250e+002	(-4.11721207584067e+000dB,-5.29775990266532e+001°)
7.60534432499555e+002	(-4.13158266554320e+000dB,-5.30568875416482e+001°)
7.62285891956233e+002	(-4.14599389304216e+000dB,-5.31361991765365e+001°)
7.64041384905805e+002	(-4.16044584546368e+000dB,-5.32155337063345e+001°)
7.65800920637131e+002	(-4.17493861028386e+000dB,-5.32948909069922e+001°)
7.67564508460465e+002	(-4.18947227533348e+000dB,-5.33742705554063e+001°)
7.69332157707502e+002	(-4.20404692880268e+000dB,-5.34536724294343e+001°)
7.71103877731427e+002	(-4.21866265924574e+000dB,-5.35330963079077e+001°)
7.72879677906963e+002	(-4.23331955558590e+000dB,-5.36125419706459e+001°)
7.74659567630424e+002	(-4.24801770712020e+000dB,-5.36920091984695e+001°)
7.76443556319764e+002	(-4.26275720352441e+000dB,-5.37714977732146e+001°)
7.78231653414624e+002	(-4.27753813485798e+000dB,-5.38510074777458e+001°)
7.80023868376384e+002	(-4.29236059156906e+000dB,-5.39305380959708e+001°)
7.81820210688214e+002	(-4.30722466449954e+000dB,-5.40100894128532e+001°)
7.83620689855122e+002	(-4.32213044489020e+000dB,-5.40896612144272e+001°)
7.85425315404007e+002	(-4.33707802438585e+000dB,-5.41692532878107e+001°)
7.87234096883706e+002	(-4.35206749504057e+000dB,-5.42488654212198e+001°)
7.89047043865048e+002	(-4.36709894932293e+000dB,-5.43284974039823e+001°)
7.90864165940901e+002	(-4.38217248012140e+000dB,-5.44081490265518e+001°)
7.92685472726227e+002	(-4.39728818074963e+000dB,-5.44878200805216e+001°)
7.94510973858128e+002	(-4.41244614495195e+000dB,-5.45675103586387e+001°)
7.96340678995902e+002	(-4.42764646690884e+000dB,-5.46472196548180e+001°)
7.98174597821091e+002	(-4.44288924124246e+000dB,-5.47269477641559e+001°)
8.00012740037531e+002	(-4.45817456302223e+000dB,-5.48066944829449e+001°)
8.01855115371409e+002	(-4.47350252777053e+000dB,-5.48864596086873e+001°)
8.03701733571307e+002	(-4.48887323146837e+000dB,-5.49662429401100e+001°)
8.05552604408260e+002	(-4.50428677056115e+000dB,-5.50460442771778e+001°)
8.07407737675804e+002	(-4.51974324196454e+000dB,-5.51258634211082e+001°)
8.09267143190029e+002	(-4.53524274307025e+000dB,-5.52057001743856e+001°)
8.11130830789630e+002	(-4.55078537175211e+000dB,-5.52855543407756e+001°)
8.12998810335961e+002	(-4.56637122637193e+000dB,-5.53654257253388e+001°)
8.14871091713086e+002	(-4.58200040578565e+000dB,-5.54453141344462e+001°)
8.16747684827831e+002	(-4.59767300934943e+000dB,-5.55252193757926e+001°)
8.18628599609835e+002	(-4.61338913692580e+000dB,-5.56051412584115e+001°)
8.20513846011607e+002	(-4.62914888888994e+000dB,-5.56850795926896e+001°)
8.22403434008576e+002	(-4.64495236613594e+000dB,-5.57650341903811e+001°)
8.24297373599141e+002	(-4.66079967008321e+000dB,-5.58450048646224e+001°)
8.26195674804729e+002	(-4.67669090268283e+000dB,-5.59249914299466e+001°)
8.28098347669845e+002	(-4.69262616642411e+000dB,-5.60049937022982e+001°)
8.30005402262126e+002	(-4.70860556434111e+000dB,-5.60850114990476e+001°)
8.31916848672394e+002	(-4.72462920001924e+000dB,-5.61650446390059e+001°)
8.33832697014708e+002	(-4.74069717760198e+000dB,-5.62450929424400e+001°)
8.35752957426422e+002	(-4.75680960179760e+000dB,-5.63251562310867e+001°)
8.37677640068232e+002	(-4.77296657788593e+000dB,-5.64052343281677e+001°)
8.39606755124238e+002	(-4.78916821172532e+000dB,-5.64853270584052e+001°)
8.41540312801988e+002	(-4.80541460975957e+000dB,-5.65654342480358e+001°)
8.43478323332542e+002	(-4.82170587902485e+000dB,-5.66455557248260e+001°)
8.45420796970519e+002	(-4.83804212715693e+000dB,-5.67256913180873e+001°)
8.47367743994153e+002	(-4.85442346239821e+000dB,-5.68058408586908e+001°)
8.49319174705351e+002	(-4.87084999360501e+000dB,-5.68860041790828e+001°)
8.51275099429741e+002	(-4.88732183025480e+000dB,-5.69661811132994e+001°)
8.53235528516732e+002	(-4.90383908245368e+000dB,-5.70463714969824e+001°)
8.55200472339569e+002	(-4.92040186094366e+000dB,-5.71265751673938e+001°)
8.57169941295382e+002	(-4.93701027711030e+000dB,-5.72067919634315e+001°)
8.59143945805247e+002	(-4.95366444299022e+000dB,-5.72870217256449e+001°)
8.61122496314240e+002	(-4.97036447127880e+000dB,-5.73672642962495e+001°)
8.63105603291489e+002	(-4.98711047533786e+000dB,-5.74475195191432e+001°)
8.65093277230233e+002	(-5.00390256920352e+000dB,-5.75277872399213e+001°)
8.67085528647876e+002	(-5.02074086759405e+000dB,-5.76080673058922e+001°)
8.69082368086043e+002	(-5.03762548591784e+000dB,-5.76883595660929e+001°)
8.71083806110636e+002	(-5.05455654028145e+000dB,-5.77686638713052e+001°)
8.73089853311888e+002	(-5.07153414749771e+000dB,-5.78489800740706e+001°)
8.75100520304423e+002	(-5.08855842509394e+000dB,-5.79293080287068e+001°)
8.77115817727307e+002	(-5.10562949132019e+000dB,-5.80096475913232e+001°)
8.79135756244110e+002	(-5.12274746515763e+000dB,-5.80899986198369e+001°)
8.81160346542957e+002	(-5.13991246632700e+000dB,-5.81703609739888e+001°)
8.83189599336588e+002	(-5.15712461529711e+000dB,-5.82507345153595e+001°)
8.85223525362415e+002	(-5.17438403329342e+000dB,-5.83311191073854e+001°)
8.87262135382574e+002	(-5.19169084230684e+000dB,-5.84115146153751e+001°)
8.89305440183990e+002	(-5.20904516510236e+000dB,-5.84919209065254e+001°)
8.91353450578426e+002	(-5.22644712522807e+000dB,-5.85723378499379e+001°)
8.93406177402546e+002	(-5.24389684702394e+000dB,-5.86527653166350e+001°)
8.95463631517968e+002	(-5.26139445563103e+000dB,-5.87332031795768e+001°)
8.97525823811325e+002	(-5.27894007700051e+000dB,-5.88136513136774e+001°)
8.99592765194322e+002	(-5.29653383790292e+000dB,-5.88941095958217e+001°)
9.01664466603791e+002	(-5.31417586593748e+000dB,-5.89745779048819e+001°)
9.03740939001751e+002	(-5.33186628954149e+000dB,-5.90550561217343e+001°)
9.05822193375468e+002	(-5.34960523799979e+000dB,-5.91355441292764e+001°)
9.07908240737509e+002	(-5.36739284145444e+000dB,-5.92160418124436e+001°)
9.09999092125801e+002	(-5.38522923091432e+000dB,-5.92965490582265e+001°)
9.12094758603693e+002	(-5.40311453826494e+000dB,-5.93770657556877e+001°)
9.14195251260012e+002	(-5.42104889627834e+000dB,-5.94575917959792e+001°)
9.16300581209121e+002	(-5.43903243862307e+000dB,-5.95381270723597e+001°)
9.18410759590978e+002	(-5.45706529987422e+000dB,-5.96186714802120e+001°)
9.20525797571197e+002	(-5.47514761552364e+000dB,-5.96992249170604e+001°)
9.22645706341104e+002	(-5.49327952199022e+000dB,-5.97797872825886e+001°)
9.24770497117800e+002	(-5.51146115663027e+000dB,-5.98603584786568e+001°)
9.26900181144217e+002	(-5.52969265774801e+000dB,-5.99409384093201e+001°)
9.29034769689178e+002	(-5.54797416460614e+000dB,-6.00215269808460e+001°)
9.31174274047458e+002	(-5.56630581743657e+000dB,-6.01021241017325e+001°)
9.33318705539844e+002	(-5.58468775745122e+000dB,-6.01827296827265e+001°)
9.35468075513193e+002	(-5.60312012685293e+000dB,-6.02633436368414e+001°)
9.37622395340493e+002	(-5.62160306884650e+000dB,-6.03439658793762e+001°)
9.39781676420923e+002	(-5.64013672764983e+000dB,-6.04245963279330e+001°)
9.41945930179916e+002	(-5.65872124850513e+000dB,-6.05052349024365e+001°)
9.44115168069213e+002	(-5.67735677769038e+000dB,-6.05858815251523e+001°)
9.46289401566930e+002	(-5.69604346253071e+000dB,-6.06665361207053e+001°)
9.48468642177617e+002	(-5.71478145141007e+000dB,-6.07471986160994e+001°)
9.50652901432317e+002	(-5.73357089378291e+000dB,-6.08278689407359e+001°)
9.52842190888627e+002	(-5.75241194018603e+000dB,-6.09085470264331e+001°)
9.55036522130763e+002	(-5.77130474225058e+000dB,-6.09892328074453e+001°)
9.57235906769617e+002	(-5.79024945271405e+000dB,-6.10699262204827e+001°)
9.59440356442820e+002	(-5.80924622543257e+000dB,-6.11506272047303e+001°)
9.61649882814806e+002	(-5.82829521539319e+000dB,-6.12313357018684e+001°)
9.63864497576867e+002	(-5.84739657872637e+000dB,-6.13120516560921e+001°)
9.66084212447223e+002	(-5.86655047271853e+000dB,-6.13927750141310e+001°)
9.68309039171080e+002	(-5.88575705582484e+000dB,-6.14735057252702e+001°)
9.70538989520691e+002	(-5.90501648768195e+000dB,-6.15542437413698e+001°)
9.72774075295419e+002	(-5.92432892912114e+000dB,-6.16349890168859e+001°)
9.75014308321803e+002	(-5.94369454218129e+000dB,-6.17157415088911e+001°)
9.77259700453615e+002	(-5.96311349012224e+000dB,-6.17965011770954e+001°)
9.79510263571927e+002	(-5.98258593743812e+000dB,-6.18772679838668e+001°)
9.81766009585172e+002	(-6.00211204987094e+000dB,-6.19580418942529e+001°)
9.84026950429207e+002	(-6.02169199442425e+000dB,-6.20388228760021e+001°)
9.86293098067377e+002	(-6.04132593937695e+000dB,-6.21196108995851e+001°)
9.88564464490576e+002	(-6.06101405429729e+000dB,-6.22004059382163e+001°)
9.90841061717316e+002	(-6.08075651005696e+000dB,-6.22812079678762e+001°)
9.93122901793782e+002	(-6.10055347884539e+000dB,-6.23620169673331e+001°)
9.95409996793904e+002	(-6.12040513418415e+000dB,-6.24428329181652e+001°)
9.97702358819416e+002	(-6.14031165094153e+000dB,-6.25236558047836e+001°)
9.99999999999923e+002	(-6.16027320534727e+000dB,-6.26044856144544e+001°)
1.00230293249296e+003	(-6.18028997500745e+000dB,-6.26853223373218e+001°)
1.00461116848407e+003	(-6.20036213891954e+000dB,-6.27661659664312e+001°)
1.00692472018684e+003	(-6.22048987748761e+000dB,-6.28470164977525e+001°)
1.00924359984300e+003	(-6.24067337253771e+000dB,-6.29278739302033e+001°)
1.01156781972247e+003	(-6.26091280733341e+000dB,-6.30087382656729e+001°)
1.01389739212342e+003	(-6.28120836659149e+000dB,-6.30896095090464e+001°)
1.01623232937235e+003	(-6.30156023649785e+000dB,-6.31704876682283e+001°)
1.01857264382414e+003	(-6.32196860472357e+000dB,-6.32513727541676e+001°)
1.02091834786212e+003	(-6.34243366044108e+000dB,-6.33322647808820e+001°)
1.02326945389816e+003	(-6.36295559434064e+000dB,-6.34131637654829e+001°)
1.02562597437267e+003	(-6.38353459864691e+000dB,-6.34940697282008e+001°)
1.02798792175476e+003	(-6.40417086713567e+000dB,-6.35749826924102e+001°)
1.03035530854222e+003	(-6.42486459515084e+000dB,-6.36559026846560e+001°)
1.03272814726164e+003	(-6.44561597962160e+000dB,-6.37368297346787e+001°)
1.03510645046844e+003	(-6.46642521907973e+000dB,-6.38177638754411e+001°)
1.03749023074698e+003	(-6.48729251367711e+000dB,-6.38987051431547e+001°)
1.03987950071058e+003	(-6.50821806520346e+000dB,-6.39796535773065e+001°)
1.04227427300161e+003	(-6.52920207710430e+000dB,-6.40606092206858e+001°)
1.04467456029156e+003	(-6.55024475449899e+000dB,-6.41415721194120e+001°)
1.04708037528111e+003	(-6.57134630419915e+000dB,-6.42225423229620e+001°)
1.04949173070017e+003	(-6.59250693472710e+000dB,-6.43035198841983e+001°)
1.05190863930797e+003	(-6.61372685633470e+000dB,-6.43845048593971e+001°)
1.05433111389315e+003	(-6.63500628102222e+000dB,-6.44654973082773e+001°)
1.05675916727375e+003	(-6.65634542255755e+000dB,-6.45464972940291e+001°)
1.05919281229738e+003	(-6.67774449649560e+000dB,-6.46275048833432e+001°)
1.06163206184122e+003	(-6.69920372019788e+000dB,-6.47085201464410e+001°)
1.06407692881208e+003	(-6.72072331285239e+000dB,-6.47895431571040e+001°)
1.06652742614654e+003	(-6.74230349549361e+000dB,-6.48705739927043e+001°)
1.06898356681093e+003	(-6.76394449102288e+000dB,-6.49516127342353e+001°)
1.07144536380146e+003	(-6.78564652422887e+000dB,-6.50326594663431e+001°)
1.07391283014428e+003	(-6.80740982180836e+000dB,-6.51137142773571e+001°)
1.07638597889551e+003	(-6.82923461238729e+000dB,-6.51947772593228e+001°)
1.07886482314136e+003	(-6.85112112654198e+000dB,-6.52758485080334e+001°)
1.08134937599817e+003	(-6.87306959682065e+000dB,-6.53569281230625e+001°)
1.08383965061248e+003	(-6.89508025776517e+000dB,-6.54380162077974e+001°)
1.08633566016112e+003	(-6.91715334593310e+000dB,-6.55191128694724e+001°)
1.08883741785125e+003	(-6.93928909991994e+000dB,-6.56002182192025e+001°)
1.09134493692046e+003	(-6.96148776038167e+000dB,-6.56813323720180e+001°)
1.09385823063680e+003	(-6.98374957005759e+000dB,-6.57624554468991e+001°)
1.09637731229892e+003	(-7.00607477379334e+000dB,-6.58435875668110e+001°)
1.09890219523604e+003	(-7.02846361856432e+000dB,-6.59247288587401e+001°)
1.10143289280812e+003	(-7.05091635349930e+000dB,-6.60058794537292e+001°)
1.10396941840587e+003	(-7.07343322990431e+000dB,-6.60870394869153e+001°)
1.10651178545084e+003	(-7.09601450128690e+000dB,-6.61682090975657e+001°)
1.10906000739548e+003	(-7.11866042338060e+000dB,-6.62493884291162e+001°)
1.11161409772325e+003	(-7.14137125416974e+000dB,-6.63305776292090e+001°)
1.11417406994861e+003	(-7.16414725391455e+000dB,-6.64117768497315e+001°)
1.11673993761720e+003	(-7.18698868517655e+000dB,-6.64929862468554e+001°)
1.11931171430581e+003	(-7.20989581284429e+000dB,-6.65742059810763e+001°)
1.12188941362253e+003	(-7.23286890415941e+000dB,-6.66554362172545e+001°)
1.12447304920675e+003	(-7.25590822874287e+000dB,-6.67366771246551e+001°)
1.12706263472932e+003	(-7.27901405862184e+000dB,-6.68179288769901e+001°)
1.12965818389253e+003	(-7.30218666825651e+000dB,-6.68991916524600e+001°)
1.13225971043024e+003	(-7.32542633456754e+000dB,-6.69804656337966e+001°)
1.13486722810795e+003	(-7.34873333696376e+000dB,-6.70617510083063e+001°)
1.13748075072285e+003	(-7.37210795737017e+000dB,-6.71430479679139e+001°)
1.14010029210389e+003	(-7.39555048025633e+000dB,-6.72243567092069e+001°)
1.14272586611190e+003	(-7.41906119266512e+000dB,-6.73056774334811e+001°)
1.14535748663961e+003	(-7.44264038424185e+000dB,-6.73870103467859e+001°)
1.14799516761173e+003	(-7.46628834726373e+000dB,-6.74683556599714e+001°)
1.15063892298508e+003	(-7.49000537666973e+000dB,-6.75497135887351e+001°)
1.15328876674858e+003	(-7.51379177009081e+000dB,-6.76310843536700e+001°)
1.15594471292338e+003	(-7.53764782788056e+000dB,-6.77124681803133e+001°)
1.15860677556293e+003	(-7.56157385314617e+000dB,-6.77938652991955e+001°)
1.16127496875303e+003	(-7.58557015177990e+000dB,-6.78752759458911e+001°)
1.16394930661192e+003	(-7.60963703249086e+000dB,-6.79567003610687e+001°)
1.16662980329037e+003	(-7.63377480683728e+000dB,-6.80381387905435e+001°)
1.16931647297171e+003	(-7.65798378925909e+000dB,-6.81195914853289e+001°)
1.17200932987196e+003	(-7.68226429711112e+000dB,-6.82010587016907e+001°)
1.17470838823987e+003	(-7.70661665069648e+000dB,-6.82825407012006e+001°)
1.17741366235699e+003	(-7.73104117330060e+000dB,-6.83640377507914e+001°)
1.18012516653778e+003	(-7.75553819122559e+000dB,-6.84455501228128e+001°)
1.18284291512966e+003	(-7.78010803382512e+000dB,-6.85270780950883e+001°)
1.18556692251307e+003	(-7.80475103353970e+000dB,-6.86086219509726e+001°)
1.18829720310160e+003	(-7.82946752593249e+000dB,-6.86901819794104e+001°)
1.19103377134201e+003	(-7.85425784972558e+000dB,-6.87717584749958e+001°)
1.19377664171434e+003	(-7.87912234683668e+000dB,-6.88533517380328e+001°)
1.19652582873197e+003	(-7.90406136241644e+000dB,-6.89349620745966e+001°)
1.19928134694172e+003	(-7.92907524488612e+000dB,-6.90165897965966e+001°)
1.20204321092389e+003	(-7.95416434597591e+000dB,-6.90982352218392e+001°)
1.20481143529236e+003	(-7.97932902076366e+000dB,-6.91798986740930e+001°)
1.20758603469468e+003	(-8.00456962771420e+000dB,-6.92615804831538e+001°)
1.21036702381212e+003	(-8.02988652871917e+000dB,-6.93432809849118e+001°)
1.21315441735976e+003	(-8.05528008913741e+000dB,-6.94250005214194e+001°)
1.21594823008657e+003	(-8.08075067783593e+000dB,-6.95067394409598e+001°)
